name	logFC	P.Value	t	TFDatabase
BAZ2A	0.06932	0.735414022644417	0.34925	absent
BUB1B	0.069273	0.863007516070594	0.17786	absent
PSMC5	0.06925	0.872936378061181	0.164833	absent
PPM1A	0.069177	0.786882048799418	0.27906	absent
CSTF2T	0.069174	0.775926925108865	0.293861	absent
AGPAT4	0.069032	0.905066048287829	0.122877	absent
NFYA	0.069019	0.833787989085001	0.216402	absent
STK4	0.068948	0.914115054389946	0.111108	absent
CEBPA	0.068754	0.753040866539179	0.325016	absent
ALX4	0.068658	0.819669658375928	0.235151	absent
CDK11A	0.068415	0.80332804014545	0.256967	absent
RNF169	0.0684	0.790405671987114	0.274314	absent
BICC1	0.06831	0.8198567257241	0.234902	absent
SFXN4	0.068199	0.903958925385238	0.124318	absent
H1-2	0.068196	0.812924673816906	0.244139	absent
CCDC34	0.068187	0.737740651984169	0.346038	absent
SPOP	0.067931	0.766012584255157	0.307316	absent
RTN4RL2	0.067812	0.910111725008576	0.116312	absent
TM9SF3	0.067803	0.881879916127426	0.153125	absent
CSTB	0.067646	0.902113357751268	0.126722	absent
KHDC4	0.067549	0.807950175724877	0.250783	absent
HMGB3	0.067368	0.845431534765408	0.201004	absent
EMC4	0.067363	0.885918076848233	0.147847	absent
HACL1	0.067344	0.882164872574508	0.152752	absent
RPSA	0.067309	0.49478913234087	0.713342	absent
GPATCH1	0.067306	0.75407452726939	0.323601	absent
PPAN	0.066991	0.81371770509163	0.243081	absent
MAT2A	0.066904	0.8795637839467	0.156155	absent
TCEAL8	0.066881	0.873317261508523	0.164333	absent
PAX6	0.066813	0.696744206842404	0.403241	absent
TPT1	0.066802	0.89333372535293	0.138165	absent
SRRM1	0.066733	0.861493410291999	0.179849	absent
PPIAL4C	0.066676	0.776806841382456	0.292669	absent
PPIAL4D	0.066676	0.776806841382456	0.292669	absent
PPIAL4F	0.066676	0.776806841382456	0.292669	absent
PPIAL4G	0.066676	0.776806841382456	0.292669	absent
PPIAL4H	0.066676	0.776806841382456	0.292669	absent
GRPEL1	0.066526	0.861813729062055	0.179428	absent
RPL18A	0.066434	0.906885759158768	0.120509	absent
KMT2C	0.066429	0.812484192364775	0.244727	absent
NCCRP1	0.066402	0.800035358026839	0.261379	absent
SERPINB6	0.066238	0.92502843750261	0.096936	absent
DNAJC1	0.066126	0.808138347018647	0.250531	absent
XRCC1	0.066108	0.687692025721188	0.416063	absent
FUCA2	0.066105	0.904678029474645	0.123382	absent
CDC37L1	0.066016	0.899527177267406	0.13009	absent
DDX59	0.065928	0.84930433008905	0.195895	absent
ELP1	0.06581	0.851312372556076	0.193248	absent
KPNB1	0.065804	0.82656667385881	0.225981	absent
ZNF281	0.065709	0.783326355234218	0.283856	absent
MAK16	0.065252	0.80560076793967	0.253925	absent
RPL4	0.06522	0.88412897030494	0.150185	absent
EIF5	0.064977	0.810722986622646	0.247078	absent
EPHA5	0.06496	0.91064225779298	0.115622	absent
BDP1	0.064871	0.776238183684919	0.293439	absent
HSPH1	0.064819	0.438270588197041	0.81331	absent
IL10RB	0.064763	0.892193221724564	0.139653	absent
RAB7A	0.06476	0.88789124117735	0.145269	absent
ZFHX3	0.064458	0.802503835107463	0.258071	absent
KRT24	0.064243	0.921144211554896	0.101977	absent
CXorf38	0.064168	0.912706550222726	0.112939	absent
SCAF4	0.064027	0.191158246321414	1.420496	absent
NOL4L	0.063927	0.871973056525274	0.166095	absent
ZNF512B	0.063861	0.824010356460567	0.229377	absent
TNPO2	0.063588	0.86590447010169	0.174055	absent
RPL19	0.063348	0.890805853682369	0.141464	absent
CCT8	0.063301	0.878027529161858	0.158165	absent
IRAK1	0.063273	0.869098850049137	0.169864	absent
ATAD1	0.062958	0.818377576737696	0.236871	absent
POTEKP	0.062851	0.883701308277073	0.150744	absent
NOC3L	0.06277	0.770587960520194	0.301099	absent
PRPF38B	0.062564	0.797948579967823	0.264178	absent
EFHD1	0.062443	0.862128323516394	0.179015	absent
H2AC6	0.062318	0.944596941006248	0.071578	absent
H2AC8	0.062318	0.944596941006248	0.071578	absent
H2AW	0.062318	0.944596941006248	0.071578	absent
CPNE8	0.062069	0.853573855702972	0.190268	absent
PDXDC1	0.061653	0.829045892006409	0.22269	absent
CDSN	0.061592	0.948989087365012	0.065894	absent
SAPCD2	0.061428	0.734027456873171	0.351165	absent
GNAO1	0.061321	0.854839598637235	0.188601	absent
CALR	0.061253	0.778499158150537	0.290379	absent
MRPS34	0.061209	0.79446213623396	0.268859	absent
PCDH10	0.061158	0.776346527827275	0.293292	absent
RPS25	0.061135	0.767653451468519	0.305085	absent
ZZZ3	0.06111	0.750337304955174	0.328719	absent
EXOSC2	0.06076	0.915388459710279	0.109453	absent
AKAP17A	0.060493	0.862863942727616	0.178048	absent
UQCRFS1P1	0.060477	0.834417617736996	0.215568	absent
LARP4	0.060461	0.829785376007291	0.221709	absent
CTSD	0.06045	0.891968550332121	0.139946	absent
STUB1	0.060277	0.863120731322761	0.177711	absent
ZFP36L2	0.059924	0.850813512317933	0.193905	absent
MAPK1	0.059898	0.88462817155594	0.149532	absent
LMNA	0.059624	0.878968013597987	0.156934	absent
ZFAND3	0.059612	0.841125788248631	0.206692	absent
QSER1	0.05918	0.853456758146413	0.190422	absent
MED4	0.059119	0.801162763672584	0.259867	absent
STK10	0.058917	0.732240363087987	0.353636	absent
POLDIP3	0.058824	0.754764850327411	0.322657	absent
S100A16	0.058716	0.92574847357019	0.096002	absent
PRKACA	0.058635	0.887995286309106	0.145133	absent
C1QBP	0.058625	0.861307222879719	0.180094	absent
CCDC174	0.058517	0.896335590892505	0.13425	absent
CDC27	0.058339	0.84779904757382	0.19788	absent
ZNF282	0.0579	0.764788033353881	0.308983	absent
BZW2	0.057822	0.881367809281294	0.153795	absent
PBK	0.057779	0.949243419354124	0.065565	absent
ARHGAP11A	0.057683	0.695473549924658	0.405037	absent
ARID1A	0.05768	0.792970798928847	0.270864	absent
LARP7	0.057642	0.734296912256132	0.350793	absent
COA4	0.057411	0.87007802582572	0.16858	absent
EEF1A2	0.057294	0.852927284054314	0.19112	absent
BCS1L	0.057268	0.886268284141037	0.147389	absent
RAB18	0.05723	0.908651039528337	0.118212	absent
DNAJC7	0.057214	0.862111400401434	0.179037	absent
EIF5A	0.057096	0.931100947325167	0.08906	absent
PSMA4	0.057072	0.904043451939321	0.124208	absent
TTK	0.056998	0.852388825124577	0.191829	absent
ECHDC1	0.056767	0.924854103345458	0.097162	absent
TFAP4	0.056676	0.861105884229697	0.180358	absent
CBX8	0.056581	0.636448151604622	0.490159	absent
SNX5	0.056473	0.883703665160701	0.15074	absent
NIBAN2	0.056351	0.853125414288782	0.190859	absent
PDS5A	0.056182	0.837552148816362	0.211418	absent
C6orf120	0.056018	0.817474102286389	0.238074	absent
GPATCH11	0.055528	0.877560577065782	0.158776	absent
ZBTB7B	0.055112	0.910670805580644	0.115585	absent
TSR1	0.05497	0.862593686644377	0.178403	absent
DHX40	0.054964	0.90708011783275	0.120256	absent
AIMP1	0.054939	0.662493843883249	0.452159	absent
ATRX	0.054932	0.824194609368082	0.229132	absent
ZFTA	0.054906	0.863300725192119	0.177474	absent
CAPZA1	0.054875	0.825985589819845	0.226753	absent
SEH1L	0.054722	0.896396026189098	0.134171	absent
MOXD1	0.054544	0.893150177979008	0.138405	absent
RPS4Y1	0.054467	0.915066251121164	0.109872	absent
DDX17	0.054433	0.85122707391876	0.19336	absent
BAZ1B	0.05423	0.795774857798503	0.267096	absent
NARF	0.054211	0.821250490286133	0.233047	absent
TOMM34	0.054058	0.592485936329209	0.556129	absent
NDUFB11	0.054049	0.818183552304357	0.237129	absent
CHD6	0.054033	0.659373681053503	0.456673	absent
INTS2	0.054007	0.891290825263673	0.140831	absent
BRD4	0.053909	0.872981153857482	0.164774	absent
DPF3	0.053684	0.838953893299933	0.209564	absent
KAT14	0.053501	0.874734140481498	0.162477	absent
GPKOW	0.05323	0.862852601793309	0.178063	absent
ZNF8	0.053198	0.834726460290073	0.215159	absent
PPP2R5D	0.052999	0.872668930079113	0.165183	absent
TPD52L2	0.052975	0.875682244470966	0.161235	absent
PGRMC2	0.052921	0.902206202983701	0.126601	absent
TUBB8B	0.052785	0.885310597787158	0.14864	absent
DIAPH2	0.052673	0.854289856406925	0.189325	absent
UNC45A	0.052276	0.887894418434884	0.145265	absent
TRIM11	0.052051	0.923290666747962	0.099191	absent
IDH3B	0.051845	0.931695958104178	0.088289	absent
PLXNB2	0.051835	0.86139174056998	0.179983	absent
NAP1L1	0.051544	0.898838255492309	0.130988	absent
NLE1	0.051477	0.90445957862807	0.123667	absent
TCF3	0.051255	0.890764024124734	0.141518	absent
TSNAX	0.051115	0.87090118096632	0.1675	absent
SPAST	0.051082	0.867805678600208	0.17156	absent
SETD7	0.050853	0.91800805449741	0.10605	absent
GSK3A	0.050337	0.885346564356901	0.148593	absent
SLC25A10	0.050122	0.928646178443352	0.092243	absent
SIX4	0.050109	0.902764499205004	0.125874	absent
XAB2	0.049862	0.878582137516685	0.157439	absent
DFFA	0.049855	0.887457095068628	0.145836	absent
SV2A	0.049525	0.826186375332011	0.226486	absent
CPNE3	0.049414	0.89719693501669	0.133127	absent
CEMIP2	0.04927	0.558090796188818	0.609612	absent
SRP68	0.049181	0.862028206786157	0.179146	absent
KLF13	0.048969	0.911742607116435	0.114192	absent
CWC15	0.048896	0.866182841511153	0.17369	absent
MYG1	0.048888	0.892521653806692	0.139225	absent
RAB11A	0.048845	0.910624191438913	0.115646	absent
KAT5	0.048843	0.90154157123761	0.127466	absent
GTF3C2	0.04874	0.777381208253013	0.291892	absent
BOD1L1	0.048394	0.887636647598649	0.145602	absent
HK2	0.048287	0.8932521421607	0.138272	absent
NASP	0.048068	0.918893390686196	0.1049	absent
DRAP1	0.047983	0.906387693608072	0.121157	absent
NCBP2	0.047932	0.887952513291525	0.145189	absent
PRKAG1	0.047918	0.906783001803206	0.120643	absent
ANP32B	0.047571	0.860285605843835	0.181437	absent
CPT2	0.047538	0.908273330511861	0.118704	absent
SEC23IP	0.047348	0.9036849553323	0.124675	absent
HDAC3	0.047226	0.749525740772874	0.329831	absent
BANP	0.047214	0.884598537942021	0.149571	absent
RAI1	0.047189	0.85518536265267	0.188146	absent
RHOT1	0.046975	0.907162569450652	0.120149	absent
CHD8	0.046817	0.842538173699659	0.204826	absent
APC	0.046684	0.794400866486814	0.268941	absent
NEB	0.046679	0.908215780316977	0.118778	absent
NEBL	0.046679	0.908215780316977	0.118778	absent
MOB1A	0.046611	0.931668019940626	0.088325	absent
MOB1B	0.046611	0.931668019940626	0.088325	absent
ZC3HC1	0.046474	0.878197397346492	0.157943	absent
SMARCAD1	0.046465	0.875269051404773	0.161777	absent
HSP90AA1	0.046351	0.917506055744045	0.106702	absent
APBB1	0.04633	0.852844380401989	0.191229	absent
MICALL1	0.046256	0.904850192612192	0.123158	absent
GPX1	0.046241	0.920913323679509	0.102277	absent
POLR3A	0.046209	0.899050471818079	0.130712	absent
OGT	0.04613	0.868766525253676	0.1703	absent
SCARF2	0.045946	0.778185365956979	0.290804	absent
DDX47	0.045886	0.926897646176556	0.094511	absent
PPIL2	0.045614	0.890352924995862	0.142055	absent
RHOG	0.045514	0.859905359443329	0.181937	absent
RAD23B	0.045478	0.922205696831872	0.100599	absent
FPGS	0.045275	0.925534779260429	0.096279	absent
NCKIPSD	0.045187	0.833272434083483	0.217086	absent
SEC63	0.045169	0.874455425946334	0.162842	absent
MFN1	0.044768	0.874186125063224	0.163195	absent
PUS7	0.044747	0.898279310510117	0.131717	absent
ACBD6	0.044586	0.856715856416374	0.186132	absent
DHX57	0.044453	0.867789238257664	0.171582	absent
WDR36	0.044371	0.867649058694092	0.171766	absent
RAB14	0.04425	0.92963349122812	0.090963	absent
H1-3	0.044202	0.887702274698462	0.145516	absent
H1-4	0.044202	0.887702274698462	0.145516	absent
ALOX12B	0.044087	0.941069532763492	0.076145	absent
COMT	0.044076	0.884806758312427	0.149299	absent
KIF5B	0.044033	0.746331058491199	0.334215	absent
CHD9	0.043913	0.869853153632861	0.168874	absent
CDC7	0.043694	0.793742893032718	0.269826	absent
KAT7	0.043645	0.694717252526297	0.406106	absent
MCM6	0.043619	0.902729162964635	0.12592	absent
PSMA8	0.043512	0.929889958190741	0.09063	absent
KLC4	0.043323	0.929762392968865	0.090796	absent
RPL23	0.043308	0.946817051593917	0.068704	absent
PSMC2	0.043293	0.91147992345481	0.114533	absent
TCP1	0.043249	0.92911698069575	0.091633	absent
RPLP0	0.043223	0.932012553027094	0.087879	absent
RRAS	0.042827	0.932055520471384	0.087823	absent
TEPSIN	0.042536	0.928218631722483	0.092798	absent
DNAJB11	0.042412	0.831673554874928	0.219205	absent
MAML1	0.042407	0.776558327495579	0.293006	absent
NFKBIL1	0.042353	0.895311247309056	0.135586	absent
RPS28	0.042352	0.911780635353809	0.114142	absent
SLX4	0.042129	0.840673838895695	0.20729	absent
TEX10	0.042025	0.931206635631035	0.088923	absent
BRD8	0.042021	0.910168046185975	0.116239	absent
RAB23	0.041813	0.913025302578976	0.112524	absent
NCBP1	0.041348	0.902674558970598	0.125991	absent
SLC44A1	0.041121	0.905859719297913	0.121844	absent
ACAA2	0.040944	0.868952324545151	0.170056	absent
AGPAT1	0.040877	0.91559455601458	0.109185	absent
PPFIBP1	0.040645	0.920565904923079	0.102728	absent
COPB1	0.040615	0.898672583522033	0.131204	absent
GSK3B	0.040582	0.945291402815415	0.070679	absent
OTULIN	0.040506	0.945004808999654	0.07105	absent
PDHA2	0.040372	0.94896241729228	0.065928	absent
EIF3J	0.040296	0.933352072879162	0.086142	absent
PSMB7	0.040249	0.856073764665077	0.186977	absent
CCT6B	0.040088	0.907429794009268	0.119801	absent
MICOS10	0.039968	0.934652910293082	0.084456	absent
RSRC1	0.039938	0.932611329461783	0.087102	absent
ETF1	0.039934	0.932790855634464	0.08687	absent
GK	0.039904	0.878081115261745	0.158095	absent
GK3P	0.039904	0.878081115261745	0.158095	absent
SAP30	0.039754	0.946358261170774	0.069298	absent
RAB5B	0.039161	0.944103947448286	0.072216	absent
PGK1	0.039092	0.93439645848277	0.084789	absent
AHSA1	0.039067	0.95354387378595	0.060002	absent
MOB4	0.039041	0.89292569927475	0.138697	absent
SMC1A	0.038862	0.876886850868323	0.159658	absent
TAOK2	0.038797	0.879929219261447	0.155676	absent
UFC1	0.038783	0.931756609508916	0.08821	absent
ING3	0.038637	0.830035990481693	0.221376	absent
TRIP12	0.038523	0.887294571313403	0.146048	absent
H2AC12	0.038503	0.964402427050192	0.045964	absent
H2AC14	0.038503	0.964402427050192	0.045964	absent
H2AC17	0.038503	0.964402427050192	0.045964	absent
H2AC19	0.038503	0.964402427050192	0.045964	absent
H2AC20	0.038503	0.964402427050192	0.045964	absent
H2AC7	0.038503	0.964402427050192	0.045964	absent
H2AJ	0.038503	0.964402427050192	0.045964	absent
PRPF19	0.038501	0.938495235033313	0.079478	absent
EIF3A	0.038407	0.855012309870557	0.188374	absent
RPL7	0.038107	0.947645366956216	0.067632	absent
PCDH17	0.03801	0.866851090273503	0.172813	absent
ABI1	0.037849	0.895697257283647	0.135083	absent
RAB12	0.037838	0.934478807475757	0.084682	absent
SF3B3	0.037713	0.885580678106994	0.148287	absent
H1-1	0.037566	0.905538761713537	0.122262	absent
H1-6	0.037566	0.905538761713537	0.122262	absent
NOC2L	0.037458	0.901499633966267	0.127521	absent
TMED2	0.03741	0.926875413208426	0.09454	absent
KIAA1671	0.037309	0.842188442899539	0.205288	absent
B3GAT3	0.037273	0.87250529792234	0.165397	absent
ABHD11	0.037246	0.93057506991304	0.089742	absent
UBE2O	0.037241	0.939510712533415	0.078163	absent
PLEKHO1	0.037041	0.835374888870107	0.214301	absent
NSMCE1	0.036998	0.904759784838382	0.123276	absent
PTPRF	0.03669	0.906897197353824	0.120494	absent
LIN37	0.03664	0.908677742844578	0.118178	absent
TTC1	0.036601	0.85863483506725	0.183607	absent
POTEF	0.03652	0.922067450060922	0.100779	absent
TFIP11	0.036383	0.940136769285433	0.077352	absent
POTEE	0.036316	0.927148778384876	0.094185	absent
PABPC1	0.036295	0.881788415908794	0.153245	absent
APTX	0.036287	0.922932287703263	0.099656	absent
CASKIN2	0.036188	0.821507181156627	0.232705	absent
PABPC4	0.036132	0.89435027285165	0.136839	absent
ANXA7	0.036032	0.93037552816395	0.090001	absent
NHLRC3	0.03603	0.864412526015651	0.176014	absent
PAIP2	0.03603	0.951228090124075	0.062997	absent
RUSC1	0.03555	0.933894078152629	0.08544	absent
FAM102B	0.035497	0.883001407076958	0.151659	absent
TXNL1	0.03549	0.952698744645215	0.061095	absent
FEN1	0.035032	0.940183331064594	0.077292	absent
ARF4	0.03494	0.944797844874297	0.071318	absent
CDCA8	0.034845	0.902868659579091	0.125738	absent
RBM39	0.034286	0.926743398621185	0.094711	absent
MAP1S	0.034272	0.872360564966588	0.165587	absent
ACD	0.034224	0.907207573341853	0.12009	absent
HSPA9	0.034199	0.846855362418767	0.199125	absent
MRPL50	0.03419	0.900428728199673	0.128916	absent
POLRMT	0.034138	0.920557355442023	0.102739	absent
IPO5	0.033919	0.943937461354079	0.072431	absent
XRCC5	0.033807	0.932949484530796	0.086664	absent
ARF1	0.033773	0.960489218910022	0.051022	absent
ARF3	0.033773	0.960489218910022	0.051022	absent
ACAA1	0.033736	0.900300939778071	0.129082	absent
AK2	0.033721	0.866802927236582	0.172876	absent
RUFY1	0.033697	0.945533604621233	0.070365	absent
ATP6V1G1	0.033224	0.9419502103657	0.075004	absent
DOCK7	0.033215	0.924406715504647	0.097743	absent
PPIF	0.033079	0.937969754033406	0.080159	absent
ATG9A	0.032968	0.906459164425991	0.121064	absent
NOP53	0.032664	0.901636363697424	0.127343	absent
HYOU1	0.032663	0.9174709960853	0.106747	absent
UBQLN4	0.032634	0.915473189199829	0.109343	absent
G3BP2	0.032458	0.935201163621146	0.083746	absent
PLS3	0.032415	0.92775507365397	0.093399	absent
RBBP5	0.032255	0.90496775519448	0.123005	absent
LUC7L3	0.032047	0.917242799007809	0.107044	absent
FIP1L1	0.031986	0.937041135043879	0.081362	absent
PEX13	0.031929	0.834923278515627	0.214899	absent
ECHS1	0.031662	0.946835742849895	0.06868	absent
DNMT1	0.031654	0.927181397169996	0.094143	absent
RWDD1	0.031415	0.961498686126774	0.049717	absent
SURF4	0.031225	0.955534511347875	0.057427	absent
WFDC12	0.031069	0.968036904081734	0.041268	absent
PABPC1L	0.030893	0.934474590074675	0.084688	absent
MRPL13	0.030887	0.953723732988655	0.059769	absent
MYO6	0.030832	0.944216375699557	0.07207	absent
SEL1L	0.030572	0.734175164425966	0.350961	absent
IBA57	0.030561	0.964033618912312	0.046441	absent
XRN2	0.030247	0.900330394292505	0.129044	absent
TMEM237	0.030059	0.905721919459645	0.122023	absent
PGLS	0.030055	0.957031840387684	0.055491	absent
LSM3	0.030046	0.923232963777665	0.099266	absent
MRPS22	0.029839	0.942053818443307	0.07487	absent
RAB6C	0.029804	0.955329695471717	0.057692	absent
RAB6D	0.029804	0.955329695471717	0.057692	absent
RAB5C	0.029734	0.951903184857307	0.062124	absent
DKC1	0.029424	0.91608532599128	0.108548	absent
BAG3	0.029411	0.911941266543197	0.113933	absent
PALS1	0.029367	0.934785749626454	0.084284	absent
TRIP11	0.029354	0.904178397432841	0.124033	absent
ZNF598	0.029279	0.878184029539788	0.15796	absent
HDGFL3	0.029053	0.950904069607089	0.063416	absent
CFL2	0.029045	0.942580629959547	0.074188	absent
JUND	0.028798	0.949766513417735	0.064888	absent
MGME1	0.028781	0.95500728473004	0.058109	absent
RNF114	0.028773	0.923111487601223	0.099424	absent
PABPC3	0.028698	0.898196231757836	0.131825	absent
CYB5B	0.02859	0.929677793253264	0.090906	absent
OPA1	0.028486	0.926095050773113	0.095552	absent
GSTK1	0.028471	0.955167443305883	0.057902	absent
EEF1A1	0.028447	0.951609680508118	0.062504	absent
WDR12	0.028417	0.91101281351847	0.115141	absent
PTPN1	0.028374	0.926877571946706	0.094537	absent
WDR6	0.028314	0.953801637438762	0.059668	absent
WWP2	0.028137	0.91113171634452	0.114986	absent
S100A14	0.028086	0.965280618089343	0.04483	absent
HRNR	0.028019	0.967418074155448	0.042068	absent
DDX3X	0.027943	0.948068385353592	0.067085	absent
CENPF	0.02755	0.878480857671928	0.157572	absent
DHRS7	0.027476	0.946794133263997	0.068734	absent
DLL1	0.027374	0.954558072637833	0.05869	absent
GID8	0.027374	0.94848607739935	0.066545	absent
CISD2	0.027168	0.886242617437238	0.147423	absent
CLGN	0.027104	0.878958539689746	0.156947	absent
SRGAP2C	0.026748	0.955443596683704	0.057545	absent
DDX42	0.026714	0.868997975554777	0.169996	absent
DDX46	0.026618	0.894277289280342	0.136934	absent
TOP2A	0.026604	0.92879879243417	0.092045	absent
CNPY2	0.02659	0.953982046981757	0.059435	absent
TPM2	0.026561	0.950431493908988	0.064028	absent
C14orf93	0.026507	0.94990131122609	0.064714	absent
CDS2	0.026347	0.934554498354056	0.084584	absent
ZNF148	0.026238	0.888031251557112	0.145086	absent
TMEM126B	0.026202	0.963213819041133	0.0475	absent
LRRC47	0.025749	0.944800423284347	0.071314	absent
CNOT10	0.025481	0.868589039590156	0.170532	absent
HNRNPR	0.025365	0.949534573977126	0.065188	absent
EMC1	0.025199	0.918760615571864	0.105072	absent
PPIAL4A	0.025166	0.922693934179007	0.099966	absent
